datetime,temp(F),feels_like(F),dew_point(F),wind_speed(mph),wind_dir(deg),wind_dir(dir),uv_index,precip(inch),precip_hourly(inch),pressure(inch),humidity(%),overall
2017-01-01 13:30:00,54,54,36,7,120,ESE,2,0,0,30.12,51,Fair
2017-01-01 14:00:00,54,54,36,8,150,SSE,2,0,0,30.12,51,Fair
2017-01-01 14:30:00,54,54,34,7,150,SSE,1,0,0,30.12,47,Fair
2017-01-01 15:00:00,54,54,34,8,150,SSE,1,0,0,30.12,47,Fair
2017-01-01 15:30:00,54,54,34,6,130,SE,1,0,0,30.12,47,Fair
2017-01-01 16:00:00,52,52,30,5,150,SSE,1,0,0,30.15,44,Fair
2017-01-01 16:30:00,50,50,34,6,140,SE,1,0,0,30.15,54,Fair
2017-01-01 17:00:00,54,54,27,7,160,SSE,0,0,0,30.15,35,Fair
2017-01-01 17:30:00,50,50,34,5,140,SE,0,0,0,30.15,54,Fair
2017-01-01 18:00:00,54,54,27,3,150,SSE,0,0,0,30.15,35,Fair
2017-01-01 18:30:00,52,52,27,3,140,SE,0,0,0,30.18,38,Fair
2017-01-01 19:00:00,54,54,28,2,None,VAR,0,0,0,30.18,38,Fair
2017-01-01 19:30:00,52,52,30,5,240,WSW,0,0,0,30.18,44,Fair
2017-01-01 20:00:00,50,50,28,5,220,SW,0,0,0,30.18,43,Fair
2017-01-01 20:30:00,52,52,28,3,220,SW,0,0,0,30.18,41,Fair
2017-01-01 21:00:00,48,48,32,3,None,VAR,0,0,0,30.18,54,Fair
2017-01-01 21:30:00,50,50,32,3,310,NW,0,0,0,30.15,50,Fair
2017-01-01 22:00:00,48,46,30,6,320,NW,0,0,0,30.15,50,Fair
2017-01-01 22:30:00,48,46,28,6,310,NW,0,0,0,30.15,46,Fair
2017-01-01 23:00:00,48,46,28,6,320,NW,0,0,0,30.15,46,Fair
2017-01-01 23:30:00,46,42,30,8,340,NNW,0,0,0,30.15,53,Fair
2017-01-02 00:00:00,48,44,30,9,340,NNW,0,0,0,30.15,50,Fair
2017-01-02 00:30:00,46,44,28,6,330,NNW,0,0,0,30.15,50,Fair
2017-01-02 01:00:00,46,46,28,3,300,WNW,0,0,0,30.12,50,Fair
2017-01-02 01:30:00,46,44,28,5,300,WNW,0,0,0,30.12,50,Fair
2017-01-02 02:00:00,43,39,30,6,270,W,0,0,0,30.12,61,Fair
2017-01-02 02:30:00,43,40,30,5,290,WNW,0,0,0,30.09,61,Fair
2017-01-02 03:00:00,45,41,32,6,300,WNW,0,0,0,30.09,61,Fair
2017-01-02 03:30:00,43,40,32,5,290,WNW,0,0,0,30.09,66,Partly Cloudy
2017-01-02 04:00:00,41,37,32,6,270,W,0,0,0,30.09,70,Mostly Cloudy
2017-01-02 04:30:00,43,39,34,7,270,W,0,0,0,30.09,70,Mostly Cloudy
2017-01-02 05:00:00,43,39,34,7,300,WNW,0,0,0,30.09,70,Mostly Cloudy
2017-01-02 05:30:00,43,43,32,3,260,W,0,0,0,30.09,66,Mostly Cloudy
2017-01-02 06:00:00,45,45,37,3,10,N,0,0,0,30.09,76,Mostly Cloudy
2017-01-02 06:30:00,45,39,36,10,50,NE,0,0,0,30.06,71,Mostly Cloudy
2017-01-02 07:00:00,43,39,34,6,40,NE,1,0,0,30.09,70,Mostly Cloudy
2017-01-02 07:30:00,43,43,32,1,None,VAR,1,0,0,30.09,66,Mostly Cloudy
2017-01-02 08:00:00,45,45,32,3,None,VAR,1,0,0,30.09,61,Mostly Cloudy
2017-01-02 08:30:00,45,45,34,2,300,WNW,1,0,0,30.09,66,Mostly Cloudy
2017-01-02 09:00:00,46,46,34,3,40,NE,1,0,0,30.09,62,Mostly Cloudy
2017-01-02 09:30:00,46,46,32,3,10,N,1,0,0,30.06,57,Mostly Cloudy
2017-01-02 10:00:00,48,48,32,2,None,VAR,2,0,0,30.06,54,Partly Cloudy
2017-01-02 10:30:00,46,46,32,3,70,ENE,2,0,0,30.03,57,Partly Cloudy
2017-01-02 11:00:00,48,48,32,3,100,E,2,0,0,30.03,54,Partly Cloudy
2017-01-02 11:30:00,48,46,34,5,100,E,3,0,0,30.0,57,Fair
2017-01-02 12:00:00,50,50,36,5,100,E,3,0,0,29.97,58,Fair
2017-01-02 12:30:00,48,46,36,6,100,E,3,0,0,29.97,62,Fair
2017-01-02 13:00:00,50,50,36,6,100,E,2,0,0,29.94,58,Fair
2017-01-02 13:30:00,52,52,36,5,80,E,2,0,0,29.92,54,Partly Cloudy
2017-01-02 14:00:00,52,52,37,7,50,NE,1,0,0,29.92,58,Partly Cloudy
2017-01-02 14:30:00,52,52,37,6,70,ENE,1,0,0,29.92,58,Partly Cloudy
2017-01-02 15:00:00,52,52,37,7,80,E,1,0,0,29.92,58,Fair
2017-01-02 15:30:00,52,52,39,5,60,ENE,1,0,0,29.92,62,Fair
2017-01-02 16:00:00,52,52,39,3,90,E,1,0,0,29.92,62,Fair
2017-01-02 16:30:00,52,52,39,2,60,ENE,1,0,0,29.92,62,Fair
2017-01-02 17:00:00,52,52,37,1,None,VAR,0,0,0,29.92,58,Fair
2017-01-02 17:30:00,50,50,43,3,110,ESE,0,0,0,29.92,76,Fair
2017-01-02 18:00:00,52,52,43,3,80,E,0,0,0,29.92,71,Fair
2017-01-02 18:30:00,50,50,43,2,60,ENE,0,0,0,29.92,76,Fair
2017-01-02 19:00:00,50,50,39,1,None,VAR,0,0,0,29.92,66,Fair
2017-01-02 19:30:00,52,52,36,2,None,VAR,0,0,0,29.89,54,Fair
2017-01-02 20:00:00,50,50,45,2,120,ESE,0,0,0,29.89,82,Fair
2017-01-02 20:30:00,48,48,45,0,None,CALM,0,0,0,29.89,87,Fair
2017-01-02 21:00:00,48,48,41,2,None,VAR,0,0,0,29.89,76,Fair
2017-01-02 21:30:00,46,44,39,6,260,W,0,0,0,29.86,76,Fair
2017-01-02 22:00:00,46,46,39,3,260,W,0,0,0,29.86,76,Fair
2017-01-02 22:30:00,46,44,39,5,280,W,0,0,0,29.86,76,Fair
2017-01-02 23:00:00,45,42,37,5,330,NNW,0,0,0,29.86,76,Fair
2017-01-02 23:30:00,45,41,37,6,310,NW,0,0,0,29.86,76,Fair
2017-01-03 00:00:00,48,44,39,9,340,NNW,0,0,0,29.86,71,Fair
2017-01-03 00:30:00,46,44,37,5,280,W,0,0,0,29.86,71,Fair
2017-01-03 01:00:00,45,42,36,5,250,WSW,0,0,0,29.83,71,Fair
2017-01-03 01:30:00,45,45,36,3,280,W,0,0,0,29.83,71,Fair
2017-01-03 02:00:00,43,40,36,5,230,SW,0,0,0,29.83,76,Fair
2017-01-03 02:30:00,43,39,34,6,240,WSW,0,0,0,29.83,70,Fair
2017-01-03 03:00:00,41,36,34,7,250,WSW,0,0,0,29.83,76,Fair
2017-01-03 03:30:00,41,37,34,6,240,WSW,0,0,0,29.83,76,Fair
2017-01-03 04:00:00,43,38,36,8,240,WSW,0,0,0,29.83,76,Fair
2017-01-03 04:30:00,43,40,34,5,230,SW,0,0,0,29.83,70,Fair
2017-01-03 05:00:00,41,38,34,5,260,W,0,0,0,29.83,76,Fair
2017-01-03 05:30:00,43,43,36,3,270,W,0,0,0,29.83,76,Fair
2017-01-03 06:00:00,41,36,34,7,250,WSW,0,0,0,29.86,76,Fair
2017-01-03 06:30:00,41,37,34,6,270,W,0,0,0,29.86,76,Fair
2017-01-03 07:00:00,39,34,34,7,250,WSW,1,0,0,29.89,81,Fair
2017-01-03 07:30:00,41,38,34,5,280,W,1,0,0,29.89,76,Fair
2017-01-03 08:00:00,45,40,36,9,20,NNE,1,0,0,29.92,71,Fair
2017-01-03 08:30:00,46,42,36,9,340,NNW,1,0,0,29.92,66,Fair
2017-01-03 09:00:00,48,42,36,15,360,N,1,0,0,29.92,62,Fair
2017-01-03 09:30:00,48,43,34,13,20,NNE,2,0,0,29.94,57,Fair
2017-01-03 10:00:00,50,50,34,8,10,N,2,0,0,29.92,54,Fair
2017-01-03 10:30:00,50,50,34,10,20,NNE,2,0,0,29.92,54,Fair
2017-01-03 11:00:00,52,52,34,10,20,NNE,3,0,0,29.92,50,Fair
2017-01-03 11:30:00,54,54,34,13,350,N,3,0,0,29.89,47,Fair
2017-01-03 12:00:00,55,55,32,15,350,N,3,0,0,29.89,41,Fair
2017-01-03 12:30:00,55,55,30,16,350,N,3,0,0,29.86,38,Fair
2017-01-03 13:00:00,55,55,30,17,340,NNW,2,0,0,29.86,38,Fair
2017-01-03 13:30:00,55,55,28,17,350,N,2,0,0,29.86,36,Fair
2017-01-03 14:00:00,55,55,30,14,350,N,2,0,0,29.89,38,Fair
2017-01-03 14:30:00,55,55,32,14,350,N,1,0,0,29.89,41,Fair
2017-01-03 15:00:00,55,55,32,12,10,N,1,0,0,29.89,41,Partly Cloudy
2017-01-03 15:30:00,55,55,30,15,10,N,1,0,0,29.89,38,Partly Cloudy
2017-01-03 16:00:00,54,54,30,13,30,NNE,1,0,0,29.92,41,Partly Cloudy
2017-01-03 16:30:00,54,54,28,12,10,N,1,0,0,29.92,38,Partly Cloudy
2017-01-03 17:00:00,52,52,28,13,360,N,0,0,0,29.94,41,Fair
2017-01-03 17:30:00,52,52,27,10,360,N,0,0,0,29.94,38,Fair
2017-01-03 18:00:00,52,52,27,14,350,N,0,0,0,29.94,38,Fair
2017-01-03 18:30:00,50,50,28,10,350,N,0,0,0,29.97,43,Fair
2017-01-03 19:00:00,50,50,25,12,360,N,0,0,0,29.97,37,Fair
2017-01-03 19:30:00,50,50,27,13,340,NNW,0,0,0,29.97,40,Fair
2017-01-03 20:00:00,50,50,30,16,360,N,0,0,0,29.97,47,Fair
2017-01-03 20:30:00,48,42,28,16,10,N,0,0,0,29.97,46,Fair
2017-01-03 21:00:00,48,43,28,13,10,N,0,0,0,30.0,46,Fair
2017-01-03 21:30:00,48,44,28,9,20,NNE,0,0,0,30.0,46,Fair
2017-01-03 22:00:00,48,45,28,8,40,NE,0,0,0,30.0,46,Fair
2017-01-03 22:30:00,46,42,27,8,50,NE,0,0,0,30.0,46,Fair
2017-01-03 23:00:00,46,44,27,5,40,NE,0,0,0,30.0,46,Fair
2017-01-03 23:30:00,46,44,27,6,50,NE,0,0,0,30.0,46,Partly Cloudy
2017-01-04 00:00:00,46,43,28,7,50,NE,0,0,0,30.0,50,Fair
2017-01-04 00:30:00,46,43,28,7,40,NE,0,0,0,30.0,50,Partly Cloudy
2017-01-04 01:00:00,46,44,27,6,50,NE,0,0,0,29.97,46,Mostly Cloudy
2017-01-04 01:30:00,46,44,28,6,40,NE,0,0,0,29.97,50,Mostly Cloudy
2017-01-04 02:00:00,46,44,28,6,50,NE,0,0,0,29.97,50,Mostly Cloudy
2017-01-04 02:30:00,46,43,28,7,40,NE,0,0,0,29.97,50,Mostly Cloudy
2017-01-04 03:00:00,46,44,27,5,30,NNE,0,0,0,29.97,46,Mostly Cloudy
2017-01-04 03:30:00,46,46,25,3,360,N,0,0,0,29.97,43,Mostly Cloudy
2017-01-04 04:00:00,45,42,25,5,310,NW,0,0,0,29.94,46,Mostly Cloudy
2017-01-04 04:30:00,45,42,25,5,320,NW,0,0,0,29.94,46,Mostly Cloudy
2017-01-04 05:00:00,45,45,25,3,270,W,0,0,0,29.94,46,Mostly Cloudy
2017-01-04 05:30:00,43,40,27,5,250,WSW,0,0,0,29.94,53,Mostly Cloudy
2017-01-04 06:00:00,45,45,27,3,260,W,0,0,0,29.94,49,Mostly Cloudy
2017-01-04 06:30:00,43,43,25,3,250,WSW,0,0,0,29.94,49,Partly Cloudy
2017-01-04 07:00:00,45,45,27,3,240,WSW,1,0,0,29.94,49,Fair
2017-01-04 07:30:00,43,40,28,5,240,WSW,1,0,0,29.94,57,Fair
2017-01-04 08:00:00,45,41,28,6,260,W,1,0,0,29.92,53,Fair
2017-01-04 08:30:00,46,46,28,3,None,VAR,1,0,0,29.92,50,Fair
2017-01-04 09:00:00,48,48,28,3,290,WNW,1,0,0,29.92,46,Fair
2017-01-04 09:30:00,50,50,30,2,None,VAR,2,0,0,29.92,47,Fair
2017-01-04 10:00:00,50,50,32,3,110,ESE,2,0,0,29.89,50,Fair
2017-01-04 10:20:00,52,52,32,12,180,S,2,0,0,29.89,47,Fair
2017-01-04 10:30:00,54,54,32,12,170,S,2,0,0,29.86,44,Fair
2017-01-04 11:00:00,54,54,32,15,180,S,3,0,0,29.86,44,Fair
2017-01-04 11:30:00,55,55,32,14,180,S,3,0,0,29.83,41,Fair
2017-01-04 12:00:00,55,55,34,12,190,S,3,0,0,29.8,44,Fair
2017-01-04 12:30:00,55,55,36,12,190,S,3,0,0,29.8,47,Fair
2017-01-04 13:00:00,55,55,36,10,190,S,2,0,0,29.8,47,Fair
2017-01-04 13:30:00,57,57,36,9,200,SSW,2,0,0,29.8,44,Fair
2017-01-04 14:00:00,57,57,37,9,170,S,2,0,0,29.77,48,Fair
2017-01-04 14:30:00,57,57,37,8,170,S,1,0,0,29.8,48,Fair
2017-01-04 15:00:00,55,55,37,8,160,SSE,1,0,0,29.8,51,Fair
2017-01-04 15:30:00,55,55,37,6,170,S,1,0,0,29.8,51,Fair
2017-01-04 16:00:00,55,55,37,2,None,VAR,1,0,0,29.83,51,Partly Cloudy
2017-01-04 16:25:00,55,55,34,12,330,NNW,1,0,0,29.83,44,Fair
2017-01-04 16:30:00,55,55,32,15,340,NNW,1,0,0,29.83,41,Fair
2017-01-04 17:00:00,54,54,30,16,340,NNW,0,0,0,29.86,41,Fair
2017-01-04 17:30:00,52,52,34,21,360,N,0,0,0,29.86,50,Fair / Windy
2017-01-04 18:00:00,50,50,28,21,350,N,0,0,0,29.89,43,Fair / Windy
2017-01-04 18:30:00,50,50,30,21,350,N,0,0,0,29.89,47,Fair / Windy
2017-01-04 19:00:00,50,50,27,20,350,N,0,0,0,29.89,40,Fair
2017-01-04 19:30:00,48,41,27,21,350,N,0,0,0,29.89,43,Fair / Windy
2017-01-04 20:00:00,48,41,27,22,340,NNW,0,0,0,29.89,43,Fair / Windy
2017-01-04 20:10:00,48,41,28,23,340,NNW,0,0,0,29.89,46,Fair / Windy
2017-01-04 20:30:00,48,40,27,24,340,NNW,0,0,0,29.89,43,Fair / Windy
2017-01-04 21:00:00,48,40,27,26,340,NNW,0,0,0,29.89,43,Fair / Windy
2017-01-04 21:30:00,46,38,27,24,350,N,0,0,0,29.89,46,Fair / Windy
2017-01-04 21:37:00,46,38,25,24,350,N,0,0,0,29.89,43,Fair / Windy
2017-01-04 22:00:00,46,38,25,24,350,N,0,0,0,29.89,43,Fair / Windy
2017-01-04 22:30:00,46,38,27,28,360,N,0,0,0,29.92,46,Fair / Windy
2017-01-04 22:41:00,46,38,25,26,350,N,0,0,0,29.92,43,Fair / Windy
2017-01-04 23:00:00,46,38,23,23,350,N,0,0,0,29.92,40,Fair / Windy
2017-01-04 23:30:00,46,38,25,24,350,N,0,0,0,29.92,43,Fair / Windy
2017-01-04 23:31:00,46,38,25,23,350,N,0,0,0,29.92,43,Fair / Windy
2017-01-05 00:00:00,46,38,25,25,340,NNW,0,0,0,29.92,43,Fair / Windy
2017-01-05 00:16:00,45,36,23,23,340,NNW,0,0,0,29.92,43,Fair / Windy
2017-01-05 00:30:00,45,36,25,23,340,NNW,0,0,0,29.92,46,Fair / Windy
2017-01-05 00:45:00,46,38,27,23,350,N,0,0,0,29.92,46,Fair / Windy
2017-01-05 01:00:00,45,36,23,23,350,N,0,0,0,29.92,43,Fair / Windy
2017-01-05 01:30:00,45,36,19,23,340,NNW,0,0,0,29.92,37,Fair / Windy
2017-01-05 01:40:00,45,36,21,23,340,NNW,0,0,0,29.92,39,Fair / Windy
2017-01-05 02:00:00,46,38,21,23,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 02:03:00,46,39,21,21,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 02:30:00,45,36,19,23,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 02:48:00,45,36,19,23,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 03:00:00,46,38,21,28,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 03:05:00,46,38,21,28,340,NNW,0,0,0,29.94,37,Fair / Windy
2017-01-05 03:30:00,46,38,23,25,340,NNW,0,0,0,29.94,40,Fair / Windy
2017-01-05 04:00:00,46,38,21,26,350,N,0,0,0,29.94,37,Fair / Windy
2017-01-05 04:04:00,46,38,23,24,350,N,0,0,0,29.94,40,Fair / Windy
2017-01-05 04:30:00,45,37,18,20,330,NNW,0,0,0,29.94,34,Fair
2017-01-05 05:00:00,45,37,18,20,330,NNW,0,0,0,29.94,34,Fair
2017-01-05 05:22:00,43,35,18,17,320,NW,0,0,0,29.94,36,Fair
2017-01-05 05:30:00,45,37,18,18,320,NW,0,0,0,29.97,34,Fair
2017-01-05 05:32:00,43,35,16,17,320,NW,0,0,0,29.97,34,Fair
2017-01-05 06:00:00,43,35,16,17,310,NW,0,0,0,29.97,34,Fair
2017-01-05 06:30:00,45,37,18,18,320,NW,0,0,0,29.97,34,Fair
2017-01-05 07:00:00,45,37,18,18,320,NW,1,0,0,29.97,34,Fair
2017-01-05 07:30:00,45,37,18,17,310,NW,1,0,0,30.0,34,Fair
2017-01-05 08:00:00,45,38,18,15,310,NW,1,0,0,30.0,34,Fair
2017-01-05 08:30:00,46,41,18,13,310,NW,1,0,0,30.03,32,Fair
2017-01-05 09:00:00,46,39,19,17,330,NNW,1,0,0,30.03,34,Fair
2017-01-05 09:27:00,48,41,19,20,330,NNW,2,0,0,30.03,32,Fair
2017-01-05 09:30:00,48,42,18,18,330,NNW,2,0,0,30.03,30,Fair
2017-01-05 10:00:00,48,42,19,17,320,NW,2,0,0,30.03,32,Fair
2017-01-05 10:27:00,48,42,21,17,330,NNW,2,0,0,30.03,34,Fair
2017-01-05 10:30:00,48,42,21,17,330,NNW,2,0,0,30.03,34,Fair
2017-01-05 11:00:00,48,42,21,18,340,NNW,3,0,0,30.0,34,Fair
2017-01-05 11:01:00,48,41,21,20,340,NNW,3,0,0,30.0,34,Fair
2017-01-05 11:30:00,50,50,19,20,330,NNW,3,0,0,30.0,30,Fair
2017-01-05 11:32:00,50,50,21,21,330,NNW,3,0,0,30.0,32,Fair / Windy
2017-01-05 12:00:00,48,41,21,21,340,NNW,3,0,0,30.0,34,Fair / Windy
2017-01-05 12:19:00,50,50,21,23,330,NNW,3,0,0,29.97,32,Fair / Windy
2017-01-05 12:30:00,50,50,25,21,340,NNW,3,0,0,29.97,37,Fair / Windy
2017-01-05 13:00:00,50,50,21,21,320,NW,2,0,0,29.97,32,Fair / Windy
2017-01-05 13:30:00,50,50,23,21,340,NNW,2,0,0,29.97,35,Fair / Windy
2017-01-05 13:43:00,50,50,19,23,340,NNW,2,0,0,29.97,30,Fair / Windy
2017-01-05 14:00:00,50,50,21,22,340,NNW,2,0,0,29.97,32,Fair / Windy
2017-01-05 14:30:00,50,50,25,23,340,NNW,1,0,0,29.97,37,Fair / Windy
2017-01-05 14:36:00,50,50,19,22,340,NNW,1,0,0,29.97,30,Fair / Windy
2017-01-05 15:00:00,48,40,21,24,350,N,1,0,0,29.97,34,Fair / Windy
2017-01-05 15:30:00,48,41,23,20,340,NNW,1,0,0,30.0,37,Fair
2017-01-05 16:00:00,48,41,25,22,350,N,1,0,0,30.0,40,Fair / Windy
2017-01-05 16:03:00,48,41,23,22,340,NNW,1,0,0,30.0,37,Fair / Windy
2017-01-05 16:30:00,46,38,19,25,340,NNW,1,0,0,30.0,34,Fair / Windy
2017-01-05 17:00:00,46,38,25,23,340,NNW,0,0,0,30.03,43,Fair / Windy
2017-01-05 17:12:00,46,38,25,24,350,N,0,0,0,30.03,43,Fair / Windy
2017-01-05 17:30:00,46,38,25,23,350,N,0,0,0,30.03,43,Fair / Windy
2017-01-05 18:00:00,45,36,25,22,350,N,0,0,0,30.06,46,Fair / Windy
2017-01-05 18:30:00,45,36,27,21,350,N,0,0,0,30.06,49,Fair / Windy
2017-01-05 19:00:00,45,35,27,26,350,N,0,0,0,30.09,49,Fair / Windy
2017-01-05 19:22:00,43,34,23,21,350,N,0,0,0,30.09,46,Fair / Windy
2017-01-05 19:30:00,43,34,23,22,350,N,0,0,0,30.09,46,Fair / Windy
2017-01-05 20:00:00,43,35,25,18,360,N,0,0,0,30.09,49,Fair
2017-01-05 20:30:00,41,32,21,20,330,NNW,0,0,0,30.12,45,Fair
2017-01-05 20:34:00,41,32,21,21,330,NNW,0,0,0,30.12,45,Fair / Windy
2017-01-05 21:00:00,41,31,19,23,330,NNW,0,0,0,30.12,42,Fair / Windy
2017-01-05 21:16:00,41,32,19,18,340,NNW,0,0,0,30.12,42,Fair
2017-01-05 21:30:00,41,32,21,17,340,NNW,0,0,0,30.15,45,Fair
2017-01-05 22:00:00,41,33,19,15,340,NNW,0,0,0,30.15,42,Fair
2017-01-05 22:30:00,41,32,18,18,330,NNW,0,0,0,30.12,39,Fair
2017-01-05 23:00:00,41,31,16,22,320,NW,0,0,0,30.12,36,Mostly Cloudy / Windy
2017-01-05 23:30:00,41,32,16,17,330,NNW,0,0,0,30.15,36,Fair
2017-01-06 00:00:00,41,32,18,21,330,NNW,0,0,0,30.12,39,Partly Cloudy / Windy
2017-01-06 00:13:00,41,32,18,17,330,NNW,0,0,0,30.15,39,Partly Cloudy
2017-01-06 00:30:00,41,33,23,16,350,N,0,0,0,30.15,49,Partly Cloudy
2017-01-06 01:00:00,41,32,21,17,360,N,0,0,0,30.12,45,Partly Cloudy
2017-01-06 01:30:00,41,33,23,15,20,NNE,0,0,0,30.15,49,Partly Cloudy
2017-01-06 02:00:00,41,33,23,16,10,N,0,0,0,30.15,49,Fair
2017-01-06 02:30:00,39,32,23,13,10,N,0,0,0,30.15,52,Fair
2017-01-06 03:00:00,39,32,21,13,10,N,0,0,0,30.15,49,Fair
2017-01-06 03:30:00,39,31,21,15,10,N,0,0,0,30.15,49,Fair
2017-01-06 04:00:00,39,32,23,13,10,N,0,0,0,30.15,52,Mostly Cloudy
2017-01-06 04:30:00,39,30,23,16,350,N,0,0,0,30.18,52,Mostly Cloudy
2017-01-06 05:00:00,39,30,23,18,360,N,0,0,0,30.18,52,Mostly Cloudy
2017-01-06 05:30:00,39,30,21,17,360,N,0,0,0,30.18,49,Mostly Cloudy
2017-01-06 06:00:00,39,30,23,16,10,N,0,0,0,30.18,52,Mostly Cloudy
2017-01-06 06:30:00,39,31,23,15,360,N,0,0,0,30.21,52,Mostly Cloudy
2017-01-06 07:00:00,39,31,25,15,360,N,1,0,0,30.21,56,Mostly Cloudy
2017-01-06 07:30:00,39,31,21,15,360,N,1,0,0,30.21,49,Mostly Cloudy
2017-01-06 08:00:00,39,30,23,17,10,N,1,0,0,30.21,52,Partly Cloudy
2017-01-06 08:30:00,41,33,23,15,20,NNE,1,0,0,30.24,49,Partly Cloudy
2017-01-06 09:00:00,41,33,23,16,20,NNE,1,0,0,30.24,49,Mostly Cloudy
2017-01-06 09:30:00,43,36,25,13,10,N,1,0,0,30.24,49,Mostly Cloudy
2017-01-06 10:00:00,43,36,21,13,10,N,1,0,0,30.24,42,Mostly Cloudy
2017-01-06 10:30:00,43,37,23,12,350,N,2,0,0,30.24,46,Partly Cloudy
2017-01-06 11:00:00,45,38,19,15,340,NNW,2,0,0,30.21,37,Partly Cloudy
2017-01-06 11:30:00,45,38,25,13,350,N,2,0,0,30.21,46,Partly Cloudy
2017-01-06 12:00:00,45,37,23,17,20,NNE,2,0,0,30.18,43,Mostly Cloudy
2017-01-06 12:30:00,45,37,21,16,10,N,2,0,0,30.18,39,Mostly Cloudy
2017-01-06 13:00:00,46,40,23,14,10,N,2,0,0,30.15,40,Mostly Cloudy
2017-01-06 13:30:00,45,39,21,12,30,NNE,1,0,0,30.18,39,Mostly Cloudy
2017-01-06 14:00:00,46,41,21,13,50,NE,1,0,0,30.15,37,Mostly Cloudy
2017-01-06 14:30:00,46,41,21,12,50,NE,1,0,0,30.15,37,Mostly Cloudy
2017-01-06 15:00:00,45,41,19,7,60,ENE,1,0,0,30.18,37,Mostly Cloudy
2017-01-06 15:30:00,46,42,21,8,60,ENE,1,0,0,30.18,37,Mostly Cloudy
2017-01-06 16:00:00,46,43,23,7,100,E,1,0,0,30.18,40,Mostly Cloudy
2017-01-06 16:30:00,45,40,21,8,90,E,1,0,0,30.18,39,Mostly Cloudy
2017-01-06 17:00:00,45,40,21,8,100,E,0,0,0,30.18,39,Mostly Cloudy
2017-01-06 17:30:00,45,40,21,8,100,E,0,0,0,30.18,39,Partly Cloudy
2017-01-06 18:00:00,45,39,23,10,90,E,0,0,0,30.21,43,Fair
2017-01-06 18:30:00,45,40,25,9,100,E,0,0,0,30.21,46,Fair
2017-01-06 19:00:00,45,41,23,7,100,E,0,0,0,30.21,43,Fair
2017-01-06 19:30:00,45,40,21,8,100,E,0,0,0,30.21,39,Fair
2017-01-06 20:00:00,45,41,23,6,90,E,0,0,0,30.21,43,Fair
2017-01-06 20:30:00,45,42,23,5,110,ESE,0,0,0,30.21,43,Fair
2017-01-06 21:00:00,45,42,23,5,150,SSE,0,0,0,30.21,43,Fair
2017-01-06 21:30:00,43,43,23,3,160,SSE,0,0,0,30.21,46,Partly Cloudy
