datetime,temp(F),feels_like(F),dew_point(F),wind_speed(mph),wind_dir(deg),wind_dir(dir),uv_index,precip(inch),precip_hourly(inch),pressure(inch),humidity(%),overall
2016-01-01 00:00:00,46,41,37,10,20,NNE,0,0,0,30.12,71,Fair
2016-01-01 00:30:00,46,41,37,12,20,NNE,0,0,0,30.09,71,Fair
2016-01-01 01:00:00,46,41,37,13,20,NNE,0,0,0,30.12,71,Fair
2016-01-01 01:30:00,45,38,37,14,360,N,0,0,0,30.12,76,Fair
2016-01-01 02:00:00,45,38,36,13,360,N,0,0,0,30.12,71,Partly Cloudy
2016-01-01 02:30:00,45,38,36,13,360,N,0,0,0,30.12,71,Fair
2016-01-01 03:00:00,45,38,34,14,10,N,0,0,0,30.15,66,Partly Cloudy
2016-01-01 03:30:00,45,38,34,13,360,N,0,0,0,30.15,66,Fair
2016-01-01 04:00:00,45,39,34,12,360,N,0,0,0,30.15,66,Fair
2016-01-01 04:30:00,45,38,32,13,10,N,0,0,0,30.15,61,Fair
2016-01-01 05:00:00,45,38,30,15,360,N,0,0,0,30.18,57,Fair
2016-01-01 05:30:00,45,37,30,17,10,N,0,0,0,30.18,57,Fair
2016-01-01 06:00:00,45,38,28,13,340,NNW,0,0,0,30.21,53,Fair
2016-01-01 06:30:00,43,35,27,17,340,NNW,0,0,0,30.21,53,Fair
2016-01-01 07:00:00,45,37,25,17,340,NNW,1,0,0,30.24,46,Fair
2016-01-01 07:30:00,45,38,27,15,340,NNW,1,0,0,30.24,49,Fair
2016-01-01 08:00:00,45,38,25,15,330,NNW,1,0,0,30.24,46,Fair
2016-01-01 08:30:00,45,37,25,16,330,NNW,1,0,0,30.24,46,Fair
2016-01-01 09:00:00,46,39,25,17,340,NNW,1,0,0,30.27,43,Fair
2016-01-01 09:30:00,48,42,23,17,340,NNW,2,0,0,30.27,37,Fair
2016-01-01 10:00:00,50,50,19,18,330,NNW,2,0,0,30.27,30,Fair
2016-01-01 10:30:00,50,50,21,14,350,N,2,0,0,30.27,32,Fair
2016-01-01 11:00:00,50,50,21,12,350,N,3,0,0,30.24,32,Fair
2016-01-01 11:30:00,52,52,21,9,350,N,3,0,0,30.24,30,Fair
2016-01-01 12:00:00,52,52,23,9,350,N,3,0,0,30.24,33,Fair
2016-01-01 12:30:00,52,52,19,8,350,N,2,0,0,30.21,28,Fair
2016-01-01 13:00:00,52,52,18,5,None,VAR,2,0,0,30.21,26,Fair
2016-01-01 13:30:00,54,54,16,7,310,NW,2,0,0,30.21,22,Fair
2016-01-01 14:00:00,54,54,14,9,300,WNW,2,0,0,30.21,21,Fair
2016-01-01 14:30:00,54,54,14,7,310,NW,1,0,0,30.21,21,Fair
2016-01-01 15:00:00,54,54,14,5,280,W,1,0,0,30.21,21,Fair
2016-01-01 15:19:00,52,52,25,12,130,SE,1,0,0,30.21,35,Fair
2016-01-01 15:30:00,52,52,21,12,140,SE,1,0,0,30.21,30,Fair
2016-01-01 16:00:00,52,52,23,8,150,SSE,1,0,0,30.24,33,Fair
2016-01-01 16:30:00,50,50,23,7,160,SSE,1,0,0,30.24,35,Fair
2016-01-01 17:00:00,50,50,25,7,150,SSE,0,0,0,30.24,37,Fair
2016-01-01 17:30:00,52,52,27,5,200,SSW,0,0,0,30.27,38,Fair
2016-01-01 18:00:00,52,52,27,1,None,VAR,0,0,0,30.27,38,Partly Cloudy
2016-01-01 18:30:00,50,50,28,9,10,N,0,0,0,30.27,43,Mostly Cloudy
2016-01-01 19:00:00,50,50,27,10,20,NNE,0,0,0,30.27,40,Mostly Cloudy
2016-01-01 19:30:00,50,50,27,8,20,NNE,0,0,0,30.27,40,Mostly Cloudy
2016-01-01 20:00:00,50,50,25,7,360,N,0,0,0,30.27,37,Mostly Cloudy
2016-01-01 20:30:00,50,50,25,8,360,N,0,0,0,30.27,37,Mostly Cloudy
2016-01-01 21:00:00,46,44,25,6,330,NNW,0,0,0,30.27,43,Mostly Cloudy
2016-01-01 21:30:00,46,44,25,6,340,NNW,0,0,0,30.27,43,Partly Cloudy
2016-01-01 22:00:00,48,45,27,7,360,N,0,0,0,30.27,43,Fair
2016-01-01 22:30:00,45,41,25,7,320,NW,0,0,0,30.27,46,Fair
2016-01-01 23:00:00,46,42,25,9,340,NNW,0,0,0,30.24,43,Fair
2016-01-01 23:30:00,45,41,25,6,330,NNW,0,0,0,30.24,46,Fair
2016-01-02 00:00:00,45,41,25,6,310,NW,0,0,0,30.24,46,Partly Cloudy
2016-01-02 00:30:00,43,38,25,8,320,NW,0,0,0,30.24,49,Partly Cloudy
2016-01-02 01:00:00,43,39,25,7,320,NW,0,0,0,30.24,49,Mostly Cloudy
2016-01-02 01:30:00,43,39,25,7,320,NW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 02:00:00,45,39,27,10,330,NNW,0,0,0,30.24,49,Mostly Cloudy
2016-01-02 02:30:00,43,37,28,10,340,NNW,0,0,0,30.24,57,Mostly Cloudy
2016-01-02 03:00:00,43,37,27,9,350,N,0,0,0,30.21,53,Mostly Cloudy
2016-01-02 03:30:00,41,35,25,10,330,NNW,0,0,0,30.21,53,Mostly Cloudy
2016-01-02 04:00:00,41,35,23,10,330,NNW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 04:30:00,41,35,23,10,320,NW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 05:00:00,41,35,23,9,320,NW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 05:30:00,41,36,21,7,320,NW,0,0,0,30.21,45,Mostly Cloudy
2016-01-02 06:00:00,41,37,23,6,290,WNW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 06:30:00,41,36,23,8,300,WNW,0,0,0,30.21,49,Mostly Cloudy
2016-01-02 07:00:00,39,36,23,5,290,WNW,1,0,0,30.21,52,Mostly Cloudy
2016-01-02 07:30:00,39,35,23,6,250,WSW,1,0,0,30.21,52,Mostly Cloudy
2016-01-02 08:00:00,39,35,23,6,250,WSW,1,0,0,30.21,52,Mostly Cloudy
2016-01-02 08:30:00,41,37,23,6,250,WSW,1,0,0,30.18,49,Mostly Cloudy
2016-01-02 09:00:00,43,40,23,5,260,W,1,0,0,30.18,46,Mostly Cloudy
2016-01-02 09:30:00,45,42,23,5,260,W,1,0,0,30.18,43,Mostly Cloudy
2016-01-02 10:00:00,45,45,23,3,250,WSW,1,0,0,30.18,43,Mostly Cloudy
2016-01-02 10:30:00,48,46,27,5,200,SSW,2,0,0,30.15,43,Mostly Cloudy
2016-01-02 11:00:00,50,50,27,5,200,SSW,2,0,0,30.15,40,Mostly Cloudy
2016-01-02 11:30:00,52,52,30,8,190,S,2,0,0,30.12,44,Mostly Cloudy
2016-01-02 12:00:00,52,52,32,9,200,SSW,2,0,0,30.09,47,Mostly Cloudy
2016-01-02 12:30:00,52,52,30,9,170,S,2,0,0,30.06,44,Mostly Cloudy
2016-01-02 13:00:00,52,52,32,7,130,SE,2,0,0,30.06,47,Mostly Cloudy
2016-01-02 13:30:00,52,52,34,7,130,SE,1,0,0,30.03,50,Mostly Cloudy
2016-01-02 14:00:00,54,54,36,8,130,SE,1,0,0,30.03,51,Mostly Cloudy
2016-01-02 14:30:00,54,54,37,8,120,ESE,1,0,0,30.03,54,Fair
2016-01-02 15:00:00,54,54,39,7,110,ESE,1,0,0,30.03,58,Fair
2016-01-02 15:30:00,54,54,37,6,80,E,1,0,0,30.0,54,Fair
2016-01-02 16:00:00,54,54,39,7,50,NE,1,0,0,30.0,58,Fair
2016-01-02 16:30:00,52,52,37,5,60,ENE,1,0,0,30.03,58,Fair
2016-01-02 17:00:00,52,52,39,7,20,NNE,0,0,0,30.03,62,Fair
2016-01-02 17:30:00,52,52,39,7,110,ESE,0,0,0,30.03,62,Fair
2016-01-02 18:00:00,54,54,39,5,80,E,0,0,0,30.03,58,Fair
2016-01-02 18:30:00,52,52,41,3,100,E,0,0,0,30.03,67,Fair
2016-01-02 19:00:00,52,52,43,3,100,E,0,0,0,30.03,71,Fair
2016-01-02 19:30:00,50,50,43,6,20,NNE,0,0,0,30.03,76,Fair
2016-01-02 20:00:00,48,46,39,5,340,NNW,0,0,0,30.06,71,Fair
2016-01-02 20:30:00,48,46,41,5,300,WNW,0,0,0,30.06,76,Fair
2016-01-02 21:00:00,48,48,37,2,None,VAR,0,0,0,30.03,66,Fair
2016-01-02 21:30:00,46,44,36,6,280,W,0,0,0,30.03,66,Fair
2016-01-02 22:00:00,46,43,34,7,270,W,0,0,0,30.03,62,Fair
2016-01-02 22:30:00,46,44,32,6,280,W,0,0,0,30.03,57,Fair
2016-01-02 23:00:00,48,46,34,5,240,WSW,0,0,0,30.03,57,Fair
2016-01-02 23:30:00,46,44,32,6,280,W,0,0,0,30.03,57,Fair
2016-01-03 00:00:00,46,44,34,6,290,WNW,0,0,0,30.0,62,Fair
2016-01-03 00:30:00,45,42,32,5,300,WNW,0,0,0,30.0,61,Fair
2016-01-03 01:00:00,45,42,32,5,280,W,0,0,0,30.03,61,Fair
2016-01-03 01:30:00,46,44,34,5,350,N,0,0,0,30.0,62,Fair
2016-01-03 02:00:00,46,46,34,2,None,VAR,0,0,0,30.0,62,Fair
2016-01-03 02:30:00,45,45,32,2,None,VAR,0,0,0,30.0,61,Fair
2016-01-03 03:00:00,45,45,32,1,None,VAR,0,0,0,30.0,61,Fair
2016-01-03 03:30:00,45,45,32,3,240,WSW,0,0,0,30.0,61,Fair
2016-01-03 04:00:00,43,40,32,5,240,WSW,0,0,0,29.97,66,Fair
2016-01-03 04:30:00,43,43,34,3,300,WNW,0,0,0,29.97,70,Fair
2016-01-03 05:00:00,43,40,32,5,240,WSW,0,0,0,29.97,66,Fair
2016-01-03 05:30:00,43,40,32,5,280,W,0,0,0,30.0,66,Fair
2016-01-03 06:00:00,43,43,32,3,270,W,0,0,0,30.0,66,Fair
2016-01-03 06:30:00,43,43,32,2,None,VAR,0,0,0,30.0,66,Fair
2016-01-03 07:00:00,45,45,36,1,None,VAR,1,0,0,30.0,71,Fair
2016-01-03 07:30:00,43,43,34,3,300,WNW,1,0,0,30.0,70,Partly Cloudy
2016-01-03 08:00:00,43,43,36,3,310,NW,1,0,0,30.0,76,Fair
2016-01-03 08:30:00,46,46,39,3,20,NNE,1,0,0,30.0,76,Partly Cloudy
2016-01-03 09:00:00,46,46,37,1,None,VAR,1,0,0,30.0,71,Partly Cloudy
2016-01-03 09:30:00,48,46,37,5,10,N,2,0,0,30.03,66,Fair
2016-01-03 10:00:00,50,50,37,5,360,N,2,0,0,30.0,62,Fair
2016-01-03 10:30:00,50,50,37,3,20,NNE,2,0,0,30.0,62,Partly Cloudy
2016-01-03 11:00:00,52,52,39,3,30,NNE,2,0,0,29.97,62,Mostly Cloudy
2016-01-03 11:30:00,52,52,39,5,60,ENE,3,0,0,29.97,62,Fair
2016-01-03 12:00:00,54,54,41,2,None,VAR,3,0,0,29.94,62,Fair
2016-01-03 12:30:00,54,54,43,6,110,ESE,3,0,0,29.92,67,Fair
2016-01-03 13:00:00,54,54,41,5,110,ESE,2,0,0,29.92,62,Fair
2016-01-03 13:30:00,55,55,43,6,120,ESE,2,0,0,29.92,63,Fair
2016-01-03 14:00:00,55,55,43,5,100,E,1,0,0,29.89,63,Partly Cloudy
2016-01-03 14:30:00,55,55,45,6,110,ESE,1,0,0,29.89,67,Partly Cloudy
2016-01-03 15:00:00,55,55,45,6,100,E,1,0,0,29.89,67,Mostly Cloudy
2016-01-03 15:30:00,55,55,46,6,100,E,1,0,0,29.89,72,Mostly Cloudy
2016-01-03 16:00:00,55,55,46,3,100,E,1,0,0,29.89,72,Mostly Cloudy
2016-01-03 16:30:00,54,54,48,3,110,ESE,1,0,0,29.89,82,Mostly Cloudy
2016-01-03 17:00:00,54,54,48,3,10,N,0,0,0,29.89,82,Mostly Cloudy
2016-01-03 17:30:00,54,54,48,3,90,E,0,0,0,29.89,82,Mostly Cloudy
2016-01-03 18:00:00,54,54,48,2,90,E,0,0,0,29.92,82,Fair
2016-01-03 18:30:00,54,54,48,1,None,VAR,0,0,0,29.92,82,Fair
2016-01-03 19:00:00,52,52,46,5,10,N,0,0,0,29.92,82,Fair
2016-01-03 19:30:00,52,52,48,3,20,NNE,0,0,0,29.92,88,Fair
2016-01-03 20:00:00,52,52,48,5,10,N,0,0,0,29.92,88,Fair
2016-01-03 20:30:00,54,54,46,3,320,NW,0,0,0,29.92,77,Fair
2016-01-03 21:00:00,52,52,46,2,330,NNW,0,0,0,29.92,82,Fair
2016-01-03 21:30:00,52,52,48,1,None,VAR,0,0,0,29.92,88,Fair
2016-01-03 22:00:00,52,52,43,3,320,NW,0,0,0,29.94,71,Fair
2016-01-03 22:30:00,52,52,41,2,None,VAR,0,0,0,29.94,67,Fair
2016-01-03 23:00:00,50,50,39,5,240,WSW,0,0,0,29.94,66,Fair
2016-01-03 23:30:00,48,46,37,6,280,W,0,0,0,29.92,66,Fair
2016-01-04 00:00:00,48,48,37,2,None,VAR,0,0,0,29.92,66,Fair
2016-01-04 00:30:00,50,50,41,5,10,N,0,0,0,29.92,71,Fair
2016-01-04 01:00:00,50,50,41,8,20,NNE,0,0,0,29.92,71,Fair
2016-01-04 01:30:00,50,50,39,2,None,VAR,0,0,0,29.92,66,Fair
2016-01-04 02:00:00,48,48,39,2,None,VAR,0,0,0,29.92,71,Fair
2016-01-04 02:30:00,48,46,39,6,20,NNE,0,0,0,29.92,71,Fair
2016-01-04 03:00:00,48,48,39,3,10,N,0,0,0,29.92,71,Fair
2016-01-04 03:30:00,48,46,39,6,30,NNE,0,0,0,29.92,71,Fair
2016-01-04 04:00:00,45,45,39,1,None,VAR,0,0,0,29.92,81,Fair
2016-01-04 04:30:00,45,42,36,5,260,W,0,0,0,29.92,71,Fair
2016-01-04 05:00:00,43,39,34,6,250,WSW,0,0,0,29.92,70,Fair
2016-01-04 05:30:00,43,39,36,6,250,WSW,0,0,0,29.92,76,Fair
2016-01-04 06:00:00,41,36,34,7,270,W,0,0,0,29.92,76,Fair
2016-01-04 06:30:00,41,36,36,7,260,W,0,0,0,29.92,81,Fair
2016-01-04 07:00:00,43,39,36,6,260,W,1,0,0,29.94,76,Fair
2016-01-04 07:30:00,43,39,36,6,250,WSW,1,0,0,29.94,76,Fair
2016-01-04 08:00:00,45,41,36,6,250,WSW,1,0,0,29.94,71,Fair
2016-01-04 08:30:00,48,45,37,8,310,NW,1,0,0,29.92,66,Fair
2016-01-04 09:00:00,50,50,37,2,None,VAR,1,0,0,29.92,62,Fair
2016-01-04 09:30:00,50,50,41,3,60,ENE,2,0,0,29.92,71,Fair
2016-01-04 10:00:00,52,52,41,3,80,E,2,0,0,29.92,67,Fair
2016-01-04 10:30:00,52,52,39,1,None,VAR,3,0,0,29.92,62,Fair
2016-01-04 11:00:00,54,54,37,8,20,NNE,3,0,0,29.89,54,Fair
2016-01-04 11:30:00,54,54,37,6,20,NNE,3,0,0,29.86,54,Fair
2016-01-04 12:00:00,55,55,39,3,30,NNE,3,0,0,29.86,54,Fair
2016-01-04 12:30:00,55,55,39,5,50,NE,3,0,0,29.83,54,Fair
2016-01-04 13:00:00,55,55,39,6,90,E,3,0,0,29.83,54,Fair
2016-01-04 13:30:00,55,55,41,6,100,E,2,0,0,29.8,58,Fair
2016-01-04 14:00:00,55,55,41,6,130,SE,2,0,0,29.83,58,Fair
2016-01-04 14:30:00,55,55,41,6,120,ESE,1,0,0,29.8,58,Fair
2016-01-04 15:00:00,55,55,43,5,130,SE,1,0,0,29.8,63,Fair
2016-01-04 15:30:00,55,55,43,5,140,SE,1,0,0,29.8,63,Fair
2016-01-04 16:00:00,55,55,37,9,160,SSE,1,0,0,29.8,51,Fair
2016-01-04 16:30:00,55,55,39,3,70,ENE,1,0,0,29.8,54,Fair
2016-01-04 17:00:00,55,55,37,5,150,SSE,0,0,0,29.8,51,Fair
2016-01-04 17:30:00,55,55,39,3,180,S,0,0,0,29.8,54,Fair
2016-01-04 18:00:00,54,54,37,3,None,VAR,0,0,0,29.8,54,Fair
2016-01-04 18:30:00,55,55,37,3,260,W,0,0,0,29.83,51,Fair
2016-01-04 19:00:00,54,54,37,3,250,WSW,0,0,0,29.83,54,Fair
2016-01-04 19:30:00,54,54,43,3,310,NW,0,0,0,29.83,67,Fair
2016-01-04 20:00:00,54,54,45,6,10,N,0,0,0,29.83,72,Fair
2016-01-04 20:30:00,50,50,43,5,340,NNW,0,0,0,29.83,76,Fair
2016-01-04 21:00:00,52,52,43,5,330,NNW,0,0,0,29.86,71,Fair
2016-01-04 21:30:00,50,50,41,6,330,NNW,0,0,0,29.86,71,Fair
2016-01-04 22:00:00,52,52,41,3,230,SW,0,0,0,29.86,67,Fair
2016-01-04 22:30:00,50,50,39,8,270,W,0,0,0,29.86,66,Fair
2016-01-04 23:00:00,48,45,39,7,320,NW,0,0,0,29.86,71,Fair
2016-01-04 23:30:00,48,45,39,8,330,NNW,0,0,0,29.86,71,Fair
2016-01-05 00:00:00,48,45,39,8,310,NW,0,0,0,29.89,71,Fair
2016-01-05 00:30:00,52,52,37,6,270,W,0,0,0,29.89,58,Fair
2016-01-05 01:00:00,48,46,37,6,280,W,0,0,0,29.89,66,Fair
2016-01-05 01:30:00,50,50,36,5,280,W,0,0,0,29.89,58,Fair
2016-01-05 02:00:00,48,48,36,3,290,WNW,0,0,0,29.89,62,Fair
2016-01-05 02:30:00,50,50,34,6,320,NW,0,0,0,29.92,54,Fair
2016-01-05 03:00:00,48,44,34,9,330,NNW,0,0,0,29.92,57,Fair
2016-01-05 03:30:00,52,52,34,9,350,N,0,0,0,29.92,50,Fair
2016-01-05 04:00:00,50,50,36,8,360,N,0,0,0,29.92,58,Fair
2016-01-05 04:30:00,50,50,36,9,10,N,0,0,0,29.94,58,Fair
2016-01-05 05:00:00,50,50,36,6,30,NNE,0,0,0,29.94,58,Fair
2016-01-05 05:30:00,50,50,36,6,60,ENE,0,0,0,29.94,58,Fair
2016-01-05 06:00:00,50,50,34,7,30,NNE,0,0,0,29.97,54,Fair
2016-01-05 06:30:00,48,46,34,5,10,N,0,0,0,29.97,57,Fair
2016-01-05 07:00:00,48,46,36,5,350,N,1,0,0,29.97,62,Fair
2016-01-05 07:30:00,46,43,34,7,330,NNW,1,0,0,30.0,62,Fair
2016-01-05 08:00:00,52,52,34,6,340,NNW,1,0,0,30.0,50,Fair
2016-01-05 08:30:00,52,52,34,6,350,N,1,0,0,30.0,50,Fair
2016-01-05 09:00:00,54,54,34,6,350,N,1,0,0,30.0,47,Fair
2016-01-05 09:30:00,54,54,32,5,340,NNW,2,0,0,30.0,44,Fair
2016-01-05 10:00:00,55,55,32,3,10,N,2,0,0,30.0,41,Fair
2016-01-05 10:30:00,54,54,36,3,90,E,2,0,0,29.97,51,Fair
2016-01-05 11:00:00,54,54,39,3,70,ENE,3,0,0,29.97,58,Fair
2016-01-05 11:30:00,55,55,39,6,110,ESE,3,0,0,29.97,54,Fair
2016-01-05 12:00:00,55,55,36,6,100,E,3,0,0,29.94,47,Fair
2016-01-05 12:30:00,55,55,36,6,110,ESE,2,0,0,29.94,47,Partly Cloudy
2016-01-05 13:00:00,55,55,39,8,120,ESE,2,0,0,29.92,54,Fair
2016-01-05 13:30:00,55,55,39,7,120,ESE,2,0,0,29.92,54,Fair
2016-01-05 14:00:00,55,55,34,6,110,ESE,2,0,0,29.92,44,Fair
2016-01-05 14:30:00,55,55,37,3,50,NE,1,0,0,29.92,51,Fair
2016-01-05 15:00:00,55,55,39,6,60,ENE,1,0,0,29.92,54,Partly Cloudy
2016-01-05 15:30:00,57,57,37,6,40,NE,1,0,0,29.92,48,Partly Cloudy
2016-01-05 16:00:00,57,57,39,2,None,VAR,1,0,0,29.92,51,Mostly Cloudy
2016-01-05 16:30:00,55,55,43,2,None,VAR,1,0,0,29.92,63,Mostly Cloudy
2016-01-05 17:00:00,55,55,46,5,80,E,0,0,0,29.92,72,Fair
2016-01-05 17:30:00,55,55,46,2,None,VAR,0,0,0,29.94,72,Mostly Cloudy
2016-01-05 18:00:00,55,55,41,3,160,SSE,0,0,0,29.92,58,Fair
2016-01-05 18:30:00,57,57,41,1,None,VAR,0,0,0,29.94,55,Fair
2016-01-05 19:00:00,55,55,46,2,100,E,0,0,0,29.94,72,Fair
2016-01-05 19:30:00,55,55,45,2,None,VAR,0,0,0,29.94,67,Fair
2016-01-05 20:00:00,55,55,46,2,40,NE,0,0,0,29.97,72,Fair
2016-01-05 20:30:00,54,54,46,3,60,ENE,0,0,0,29.94,77,Fair
2016-01-05 21:00:00,55,55,45,13,40,NE,0,0,0,29.97,67,Fair
2016-01-05 21:30:00,54,54,46,15,40,NE,0,0,0,29.97,77,Fair
2016-01-05 22:00:00,52,52,46,10,40,NE,0,0,0,29.97,82,Mostly Cloudy
2016-01-05 22:30:00,52,52,45,9,40,NE,0,0,0,30.0,76,Fair
2016-01-05 23:00:00,52,52,45,9,30,NNE,0,0,0,30.0,76,Partly Cloudy
2016-01-05 23:30:00,50,50,45,8,20,NNE,0,0,0,30.0,82,Mostly Cloudy
2016-01-06 00:00:00,50,50,45,8,40,NE,0,0,0,30.0,82,Mostly Cloudy
2016-01-06 00:30:00,50,50,45,12,30,NNE,0,0,0,30.0,82,Mostly Cloudy
2016-01-06 01:00:00,48,44,45,10,30,NNE,0,0,0,30.0,87,Mostly Cloudy
2016-01-06 01:30:00,48,44,45,10,30,NNE,0,0,0,30.03,87,Mostly Cloudy
2016-01-06 02:00:00,48,44,45,10,30,NNE,0,0,0,30.03,87,Mostly Cloudy
2016-01-06 02:30:00,48,44,43,10,30,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 03:00:00,48,44,43,10,30,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 03:30:00,46,41,43,12,20,NNE,0,0,0,30.03,87,Mostly Cloudy
2016-01-06 04:00:00,48,44,43,10,20,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 04:30:00,48,45,43,8,20,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 05:00:00,48,45,43,8,30,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 05:30:00,48,45,43,8,30,NNE,0,0,0,30.03,82,Mostly Cloudy
2016-01-06 06:00:00,46,43,41,7,40,NE,0,0,0,30.03,81,Mostly Cloudy
2016-01-06 06:30:00,46,43,39,7,30,NNE,0,0,0,30.06,76,Mostly Cloudy
2016-01-06 07:00:00,46,43,39,7,30,NNE,1,0,0,30.06,76,Mostly Cloudy
2016-01-06 07:30:00,46,44,39,6,30,NNE,1,0,0,30.06,76,Mostly Cloudy
2016-01-06 08:00:00,46,43,39,7,40,NE,1,0,0,30.06,76,Mostly Cloudy
2016-01-06 08:30:00,46,43,39,7,40,NE,1,0,0,30.06,76,Mostly Cloudy
2016-01-06 09:00:00,46,44,39,6,40,NE,1,0,0,30.06,76,Cloudy
2016-01-06 09:30:00,48,45,41,7,40,NE,1,0,0,30.06,76,Cloudy
2016-01-06 10:00:00,48,45,39,8,40,NE,1,0,0,30.06,71,Mostly Cloudy
2016-01-06 10:30:00,48,45,39,8,60,ENE,2,0,0,30.06,71,Mostly Cloudy
2016-01-06 11:00:00,50,50,41,10,60,ENE,2,0,0,30.03,71,Mostly Cloudy
2016-01-06 11:30:00,50,50,41,9,60,ENE,2,0,0,30.0,71,Mostly Cloudy
2016-01-06 12:00:00,50,50,41,9,60,ENE,2,0,0,29.97,71,Mostly Cloudy
2016-01-06 12:30:00,50,50,41,10,50,NE,2,0,0,29.97,71,Mostly Cloudy
2016-01-06 13:00:00,50,50,41,9,60,ENE,2,0,0,29.94,71,Mostly Cloudy
2016-01-06 13:30:00,50,50,41,8,60,ENE,1,0,0,29.94,71,Mostly Cloudy
2016-01-06 14:00:00,52,52,41,7,60,ENE,1,0,0,29.94,67,Mostly Cloudy
2016-01-06 14:30:00,52,52,41,7,60,ENE,1,0,0,29.94,67,Mostly Cloudy
2016-01-06 15:00:00,52,52,41,7,60,ENE,1,0,0,29.94,67,Mostly Cloudy
2016-01-06 15:30:00,52,52,41,7,70,ENE,1,0,0,29.94,67,Mostly Cloudy
2016-01-06 16:00:00,52,52,41,8,70,ENE,1,0,0,29.92,67,Mostly Cloudy
2016-01-06 16:30:00,52,52,41,8,60,ENE,1,0,0,29.92,67,Mostly Cloudy
2016-01-06 17:00:00,52,52,41,12,30,NNE,0,0,0,29.92,67,Mostly Cloudy
2016-01-06 17:30:00,50,50,41,12,20,NNE,0,0,0,29.94,71,Mostly Cloudy
2016-01-06 18:00:00,50,50,41,13,30,NNE,0,0,0,29.92,71,Mostly Cloudy
2016-01-06 18:30:00,50,50,41,12,40,NE,0,0,0,29.92,71,Mostly Cloudy
2016-01-06 19:00:00,50,50,41,10,40,NE,0,0,0,29.92,71,Mostly Cloudy
2016-01-06 19:30:00,50,50,41,9,30,NNE,0,0,0,29.94,71,Mostly Cloudy
2016-01-06 20:00:00,50,50,41,9,30,NNE,0,0,0,29.92,71,Mostly Cloudy
2016-01-06 20:30:00,48,44,41,9,40,NE,0,0,0,29.92,76,Mostly Cloudy
2016-01-06 21:00:00,48,44,41,9,30,NNE,0,0,0,29.92,76,Mostly Cloudy
2016-01-06 21:30:00,48,44,39,10,40,NE,0,0,0,29.89,71,Mostly Cloudy
2016-01-06 22:00:00,48,45,39,8,30,NNE,0,0,0,29.89,71,Mostly Cloudy
2016-01-06 22:30:00,48,44,39,9,30,NNE,0,0,0,29.86,71,Mostly Cloudy
2016-01-06 23:00:00,48,45,39,8,30,NNE,0,0,0,29.86,71,Mostly Cloudy
2016-01-06 23:30:00,48,46,39,6,50,NE,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 00:00:00,48,46,39,6,40,NE,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 00:30:00,48,46,39,5,30,NNE,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 01:00:00,48,48,39,3,20,NNE,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 01:30:00,48,48,39,3,330,NNW,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 02:00:00,48,46,39,5,10,N,0,0,0,29.83,71,Mostly Cloudy
2016-01-07 02:30:00,48,46,37,6,320,NW,0,0,0,29.8,66,Mostly Cloudy
2016-01-07 03:00:00,48,45,37,7,350,N,0,0,0,29.8,66,Mostly Cloudy
2016-01-07 03:30:00,48,45,39,7,10,N,0,0,0,29.8,71,Mostly Cloudy
2016-01-07 04:00:00,48,45,39,8,30,NNE,0,0,0,29.8,71,Mostly Cloudy
2016-01-07 04:30:00,46,42,39,9,30,NNE,0,0,0,29.8,76,Fair
2016-01-07 05:00:00,46,42,39,9,40,NE,0,0,0,29.77,76,Fair
2016-01-07 05:30:00,45,41,37,7,40,NE,0,0,0,29.8,76,Fair
2016-01-07 06:00:00,45,40,37,8,40,NE,0,0,0,29.8,76,Fair
2016-01-07 06:30:00,45,41,37,7,50,NE,0,0,0,29.8,76,Fair
2016-01-07 07:00:00,45,45,37,3,40,NE,1,0,0,29.8,76,Fair
2016-01-07 07:30:00,45,45,37,2,None,VAR,1,0,0,29.8,76,Fair
2016-01-07 08:00:00,45,41,37,6,250,WSW,1,0,0,29.83,76,Fair
2016-01-07 08:30:00,46,44,37,5,230,SW,1,0,0,29.83,71,Fair
2016-01-07 09:00:00,48,48,36,2,None,VAR,1,0,0,29.83,62,Fair
2016-01-07 09:30:00,50,50,36,2,None,VAR,2,0,0,29.83,58,Fair
2016-01-07 10:00:00,50,50,36,2,None,VAR,2,0,0,29.83,58,Fair
2016-01-07 10:30:00,52,52,39,3,50,NE,2,0,0,29.83,62,Fair
2016-01-07 11:00:00,50,50,37,5,100,E,3,0,0,29.83,62,Fair
